Site,DateTime,Season,HourlySpill,HourlyFlow,HourlyTDG_TR,12HrAvgTDG_TR,Comments
LGR,3/1/2025 0:00,Winter,0,44.100000000000001,101,104,
LGR,3/1/2025 1:00,Winter,0,44.5,101,104,
LGR,3/1/2025 2:00,Winter,0,44.600000000000001,101,104,
LGR,3/1/2025 3:00,Winter,0,44.5,101.09999999999999,104,
LGR,3/1/2025 4:00,Winter,0,44.600000000000001,101.09999999999999,104,
LGR,3/1/2025 5:00,Winter,1.6000000000000001,46.200000000000003,101.09999999999999,104,
LGR,3/1/2025 6:00,Winter,10.1,54.399999999999999,106.09999999999999,104,
LGR,3/1/2025 7:00,Winter,10.1,54.100000000000001,106.8,104,
LGR,3/1/2025 8:00,Winter,10.1,53.799999999999997,107.09999999999999,104,
LGR,3/1/2025 9:00,Winter,9.6999999999999993,54,107.2,104,
LGR,3/1/2025 10:00,Winter,0,44.299999999999997,102.8,104,
LGR,3/1/2025 11:00,Winter,0,44.5,102.3,104,
LGR,3/1/2025 12:00,Winter,0,41.100000000000001,101.90000000000001,104,
LGR,3/1/2025 13:00,Winter,0,40.700000000000003,102.2,104,
LGR,3/1/2025 14:00,Winter,0,40,102.09999999999999,104,
LGR,3/1/2025 15:00,Winter,0,41,102.2,104,
LGR,3/1/2025 16:00,Winter,0,41,102.3,104,
LGR,3/1/2025 17:00,Winter,0,41.299999999999997,102.2,104,
LGR,3/1/2025 18:00,Winter,0,54.700000000000003,102.2,104,
LGR,3/1/2025 19:00,Winter,0,54.5,102.2,104,
LGR,3/1/2025 20:00,Winter,0,54.5,102.09999999999999,104,
LGR,3/1/2025 21:00,Winter,0,54.700000000000003,102.2,104,
LGR,3/1/2025 22:00,Winter,0,53.899999999999999,102.2,104,
LGR,3/1/2025 23:00,Winter,0,41.399999999999999,102.40000000000001,104,
LGR,3/2/2025 0:00,Winter,0,40.5,102.2,105,
LGR,3/2/2025 1:00,Winter,0,40.700000000000003,102.2,105,
LGR,3/2/2025 2:00,Winter,0,39.899999999999999,102.2,105,
LGR,3/2/2025 3:00,Winter,0,39.799999999999997,102.3,105,
LGR,3/2/2025 4:00,Winter,0,39.799999999999997,102.3,105,
LGR,3/2/2025 5:00,Winter,1.5,40.899999999999999,102.2,105,
LGR,3/2/2025 6:00,Winter,10.199999999999999,54.600000000000001,107.3,105,
LGR,3/2/2025 7:00,Winter,10.1,54.200000000000003,108,105,
LGR,3/2/2025 8:00,Winter,10.1,55.100000000000001,108.09999999999999,105,
LGR,3/2/2025 9:00,Winter,9.5999999999999996,55.600000000000001,108,105,
LGR,3/2/2025 10:00,Winter,0,53.299999999999997,104.40000000000001,105,
LGR,3/2/2025 11:00,Winter,0,41.700000000000003,103.40000000000001,105,
LGR,3/2/2025 12:00,Winter,0,40.799999999999997,103.2,105,
LGR,3/2/2025 13:00,Winter,0,41.100000000000001,103.2,105,
LGR,3/2/2025 14:00,Winter,0,41,103.09999999999999,105,
LGR,3/2/2025 15:00,Winter,0,41.299999999999997,103.2,105,
LGR,3/2/2025 16:00,Winter,0,41.799999999999997,103.09999999999999,105,
LGR,3/2/2025 17:00,Winter,0,56.100000000000001,103.40000000000001,105,
LGR,3/2/2025 18:00,Winter,0,56.299999999999997,103.09999999999999,105,
LGR,3/2/2025 19:00,Winter,0,55.799999999999997,103,105,
LGR,3/2/2025 20:00,Winter,0,56,103,105,
LGR,3/2/2025 21:00,Winter,0,56,102.90000000000001,105,
LGR,3/2/2025 22:00,Winter,0,55.399999999999999,102.8,105,
LGR,3/2/2025 23:00,Winter,0,39.799999999999997,102.90000000000001,105,
LGR,3/3/2025 0:00,Winter,0,39.100000000000001,102.7,105,
LGR,3/3/2025 1:00,Winter,0,39.200000000000003,102.7,105,
LGR,3/3/2025 2:00,Winter,0,38.899999999999999,102.7,105,
LGR,3/3/2025 3:00,Winter,0,39.100000000000001,102.7,105,
LGR,3/3/2025 4:00,Winter,0,39.100000000000001,102.7,105,
LGR,3/3/2025 5:00,Winter,1.3999999999999999,40.899999999999999,102.8,105,
LGR,3/3/2025 6:00,Winter,10.199999999999999,53.899999999999999,107.09999999999999,105,
LGR,3/3/2025 7:00,Winter,10.199999999999999,54,107.59999999999999,105,
LGR,3/3/2025 8:00,Winter,10.199999999999999,53.5,108.3,105,
LGR,3/3/2025 9:00,Winter,9.5999999999999996,53.100000000000001,108.40000000000001,105,
LGR,3/3/2025 10:00,Winter,0,43.799999999999997,104.5,105,
LGR,3/3/2025 11:00,Winter,0,43.799999999999997,103.7,105,
LGR,3/3/2025 12:00,Winter,0,43.799999999999997,103.40000000000001,105,
LGR,3/3/2025 13:00,Winter,0,39.600000000000001,103.2,105,
LGR,3/3/2025 14:00,Winter,0,39.299999999999997,103.3,105,
LGR,3/3/2025 15:00,Winter,0,39.700000000000003,103.09999999999999,105,
LGR,3/3/2025 16:00,Winter,0,39.799999999999997,102.90000000000001,105,
LGR,3/3/2025 17:00,Winter,0,54.100000000000001,103.09999999999999,105,
LGR,3/3/2025 18:00,Winter,0,58.899999999999999,102.8,105,
LGR,3/3/2025 19:00,Winter,0,58.600000000000001,102.8,105,
LGR,3/3/2025 20:00,Winter,0,59.100000000000001,102.7,105,
LGR,3/3/2025 21:00,Winter,0,58.899999999999999,102.59999999999999,105,
LGR,3/3/2025 22:00,Winter,0,58.600000000000001,102.5,105,
LGR,3/3/2025 23:00,Winter,0,58.799999999999997,102.5,105,
LGR,3/4/2025 0:00,Winter,0,57.600000000000001,102.40000000000001,104,
LGR,3/4/2025 1:00,Winter,0,42.200000000000003,102.40000000000001,104,
LGR,3/4/2025 2:00,Winter,0,39.5,102.40000000000001,104,
LGR,3/4/2025 3:00,Winter,0,39.700000000000003,102.40000000000001,104,
LGR,3/4/2025 4:00,Winter,0,39.899999999999999,102.3,104,
LGR,3/4/2025 5:00,Winter,0,48.399999999999999,102.3,104,
LGR,3/4/2025 6:00,Winter,8.9000000000000004,66.5,105.8,104,
LGR,3/4/2025 7:00,Winter,9.8000000000000007,67.299999999999997,106.2,104,
LGR,3/4/2025 8:00,Winter,9.5999999999999996,69.400000000000006,106.2,104,
LGR,3/4/2025 9:00,Winter,9.3000000000000007,56,106.8,104,
LGR,3/4/2025 10:00,Winter,0,44.899999999999999,103.3,104,
LGR,3/4/2025 11:00,Winter,0,44.899999999999999,103.09999999999999,104,
LGR,3/4/2025 12:00,Winter,0,47,103,104,
LGR,3/4/2025 13:00,Winter,0,45.100000000000001,102.90000000000001,104,
LGR,3/4/2025 14:00,Winter,0,45.299999999999997,102.8,104,
LGR,3/4/2025 15:00,Winter,0,45.299999999999997,102.8,104,
LGR,3/4/2025 16:00,Winter,0,45.899999999999999,102.8,104,
LGR,3/4/2025 17:00,Winter,0,62,102.8,104,
LGR,3/4/2025 18:00,Winter,0,63.899999999999999,102.59999999999999,104,
LGR,3/4/2025 19:00,Winter,0,60.799999999999997,102.59999999999999,104,
LGR,3/4/2025 20:00,Winter,0,42.5,102.40000000000001,104,
LGR,3/4/2025 21:00,Winter,0,38.600000000000001,102.3,104,
LGR,3/4/2025 22:00,Winter,0,38.700000000000003,102.2,104,
LGR,3/4/2025 23:00,Winter,0,40.299999999999997,102.2,104,
LGR,3/5/2025 0:00,Winter,0,38.600000000000001,102,104,
LGR,3/5/2025 1:00,Winter,0,38.700000000000003,102,104,
LGR,3/5/2025 2:00,Winter,0,38.5,101.90000000000001,104,
LGR,3/5/2025 3:00,Winter,0,38.600000000000001,101.90000000000001,104,
LGR,3/5/2025 4:00,Winter,0,38.899999999999999,101.90000000000001,104,
LGR,3/5/2025 5:00,Winter,1.8999999999999999,49.600000000000001,101.90000000000001,104,
LGR,3/5/2025 6:00,Winter,9.9000000000000004,66.400000000000006,105.7,104,
LGR,3/5/2025 7:00,Winter,9.6999999999999993,66.799999999999997,106,104,
LGR,3/5/2025 8:00,Winter,9.5999999999999996,66.5,106,104,
LGR,3/5/2025 9:00,Winter,9.1999999999999993,66.299999999999997,106,104,
LGR,3/5/2025 10:00,Winter,0,55.5,103.40000000000001,104,
LGR,3/5/2025 11:00,Winter,0,55,103,104,
LGR,3/5/2025 12:00,Winter,0,55.5,102.7,104,
LGR,3/5/2025 13:00,Winter,0,55.399999999999999,102.8,104,
LGR,3/5/2025 14:00,Winter,0,46.600000000000001,102.8,104,
LGR,3/5/2025 15:00,Winter,0,44.399999999999999,102.90000000000001,104,
LGR,3/5/2025 16:00,Winter,0,44.899999999999999,102.90000000000001,104,
LGR,3/5/2025 17:00,Winter,0,54.100000000000001,102.8,104,
LGR,3/5/2025 18:00,Winter,0,54.399999999999999,102.7,104,
LGR,3/5/2025 19:00,Winter,0,54.399999999999999,102.59999999999999,104,
LGR,3/5/2025 20:00,Winter,0,54.299999999999997,102.59999999999999,104,
LGR,3/5/2025 21:00,Winter,0,48.5,102.59999999999999,104,
LGR,3/5/2025 22:00,Winter,0,47.399999999999999,102.5,104,
LGR,3/5/2025 23:00,Winter,0,28,102.8,104,
LGR,3/6/2025 0:00,Winter,0,25,102.59999999999999,105,
LGR,3/6/2025 1:00,Winter,0,25.100000000000001,102.59999999999999,105,
LGR,3/6/2025 2:00,Winter,0,25.100000000000001,102.59999999999999,105,
LGR,3/6/2025 3:00,Winter,0,25.100000000000001,102.40000000000001,105,
LGR,3/6/2025 4:00,Winter,0,25.199999999999999,102.40000000000001,105,
LGR,3/6/2025 5:00,Winter,0.80000000000000004,25.699999999999999,102.40000000000001,105,
LGR,3/6/2025 6:00,Winter,10.300000000000001,38,107.8,105,
LGR,3/6/2025 7:00,Winter,10.1,63.799999999999997,108.2,105,
LGR,3/6/2025 8:00,Winter,10,61.700000000000003,107.59999999999999,105,
LGR,3/6/2025 9:00,Winter,9.9000000000000004,57,107.59999999999999,105,
LGR,3/6/2025 10:00,Winter,0,46,104.2,105,
LGR,3/6/2025 11:00,Winter,0,43.5,103.2,105,
LGR,3/6/2025 12:00,Winter,0,40.799999999999997,102.90000000000001,105,
LGR,3/6/2025 13:00,Winter,0,37.600000000000001,103,105,
LGR,3/6/2025 14:00,Winter,0,35.200000000000003,102.8,105,
LGR,3/6/2025 15:00,Winter,0,35,102.8,105,
LGR,3/6/2025 16:00,Winter,0,49.5,102.7,105,
LGR,3/6/2025 17:00,Winter,0,49,102.5,105,
LGR,3/6/2025 18:00,Winter,0,49.299999999999997,102.40000000000001,105,
LGR,3/6/2025 19:00,Winter,0,49.299999999999997,102.2,105,
LGR,3/6/2025 20:00,Winter,0,50.700000000000003,102,105,
LGR,3/6/2025 21:00,Winter,0,49,102,105,
LGR,3/6/2025 22:00,Winter,0,49.299999999999997,101.7,105,
LGR,3/6/2025 23:00,Winter,0,48.799999999999997,101.7,105,
LGR,3/7/2025 0:00,Winter,0,48.600000000000001,101.7,103,
LGR,3/7/2025 1:00,Winter,0,49.799999999999997,101.59999999999999,103,
LGR,3/7/2025 2:00,Winter,0,50.200000000000003,101.5,103,
LGR,3/7/2025 3:00,Winter,0,50.100000000000001,101.40000000000001,103,
LGR,3/7/2025 4:00,Winter,0,50.100000000000001,101.40000000000001,103,
LGR,3/7/2025 5:00,Winter,1.2,52.600000000000001,101.3,103,
LGR,3/7/2025 6:00,Winter,9.5999999999999996,67.5,104.5,103,
LGR,3/7/2025 7:00,Winter,9.4000000000000004,68,105,103,
LGR,3/7/2025 8:00,Winter,9.1999999999999993,69,105.09999999999999,103,
LGR,3/7/2025 9:00,Winter,8.8000000000000007,70.900000000000006,106.09999999999999,103,
LGR,3/7/2025 10:00,Winter,0.10000000000000001,49.299999999999997,102.90000000000001,103,
LGR,3/7/2025 11:00,Winter,0,25.100000000000001,102.09999999999999,103,
LGR,3/7/2025 12:00,Winter,0,24.399999999999999,101.90000000000001,103,
LGR,3/7/2025 13:00,Winter,0,24.600000000000001,101.8,103,
LGR,3/7/2025 14:00,Winter,0,24.5,101.7,103,
LGR,3/7/2025 15:00,Winter,0,24.5,101.59999999999999,103,
LGR,3/7/2025 16:00,Winter,0,25,101.40000000000001,103,
LGR,3/7/2025 17:00,Winter,0,26.300000000000001,101.3,103,
LGR,3/7/2025 18:00,Winter,0,48.399999999999999,101.40000000000001,103,
LGR,3/7/2025 19:00,Winter,0,48.799999999999997,101,103,
LGR,3/7/2025 20:00,Winter,0,49.899999999999999,101,103,
LGR,3/7/2025 21:00,Winter,0,49.899999999999999,101,103,
LGR,3/7/2025 22:00,Winter,0,50.5,100.90000000000001,103,
LGR,3/7/2025 23:00,Winter,0,49.700000000000003,100.90000000000001,103,
LGR,3/8/2025 0:00,Winter,0,37.799999999999997,100.90000000000001,103,
LGR,3/8/2025 1:00,Winter,0,37.799999999999997,100.90000000000001,103,
LGR,3/8/2025 2:00,Winter,0,37.299999999999997,100.8,103,
LGR,3/8/2025 3:00,Winter,0,37.299999999999997,100.8,103,
LGR,3/8/2025 4:00,Winter,0,37.700000000000003,100.8,103,
LGR,3/8/2025 5:00,Winter,1.5,39.299999999999997,100.7,103,
LGR,3/8/2025 6:00,Winter,10.300000000000001,51.5,105.09999999999999,103,
LGR,3/8/2025 7:00,Winter,10,69.200000000000003,105.2,103,
LGR,3/8/2025 8:00,Winter,9.9000000000000004,67.5,105.09999999999999,103,
LGR,3/8/2025 9:00,Winter,9.5999999999999996,66.700000000000003,105.2,103,
LGR,3/8/2025 10:00,Winter,0.10000000000000001,48.399999999999999,102.8,103,
LGR,3/8/2025 11:00,Winter,0,35.899999999999999,101.8,103,
LGR,3/8/2025 12:00,Winter,0,35.100000000000001,101.59999999999999,103,
LGR,3/8/2025 13:00,Winter,0,35,101.59999999999999,103,
LGR,3/8/2025 14:00,Winter,0,35,101.5,103,
LGR,3/8/2025 15:00,Winter,0,35,101.59999999999999,103,
LGR,3/8/2025 16:00,Winter,0,35,101.59999999999999,103,
LGR,3/8/2025 17:00,Winter,0,35.600000000000001,101.59999999999999,103,
LGR,3/8/2025 18:00,Winter,0,48.100000000000001,101.8,103,
LGR,3/8/2025 19:00,Winter,0,48.600000000000001,101.59999999999999,103,
LGR,3/8/2025 20:00,Winter,0,48.799999999999997,101.59999999999999,103,
LGR,3/8/2025 21:00,Winter,0,40.299999999999997,101.5,103,
LGR,3/8/2025 22:00,Winter,0,39.700000000000003,101.5,103,
LGR,3/8/2025 23:00,Winter,0,39.700000000000003,101.5,103,
LGR,3/9/2025 0:00,Winter,0,39.600000000000001,101.5,104,
LGR,3/9/2025 1:00,Winter,0,39.700000000000003,101.5,104,
LGR,3/9/2025 2:00,Winter,0,39.799999999999997,,104,
LGR,3/9/2025 3:00,Winter,0,39.799999999999997,101.5,104,
LGR,3/9/2025 4:00,Winter,0,39.799999999999997,101.59999999999999,104,
LGR,3/9/2025 5:00,Winter,1.3999999999999999,41.100000000000001,101.5,104,
LGR,3/9/2025 6:00,Winter,10,49.899999999999999,105.5,104,
LGR,3/9/2025 7:00,Winter,9.8000000000000007,56.700000000000003,106.40000000000001,104,
LGR,3/9/2025 8:00,Winter,9.6999999999999993,56.799999999999997,106.59999999999999,104,
LGR,3/9/2025 9:00,Winter,9.5,56.899999999999999,106.5,104,
LGR,3/9/2025 10:00,Winter,0.20000000000000001,46.899999999999999,104.09999999999999,104,
LGR,3/9/2025 11:00,Winter,0,47.5,102.90000000000001,104,
LGR,3/9/2025 12:00,Winter,0,47.700000000000003,102.90000000000001,104,
LGR,3/9/2025 13:00,Winter,0,47.299999999999997,102.90000000000001,104,
LGR,3/9/2025 14:00,Winter,0,47.299999999999997,102.90000000000001,104,
LGR,3/9/2025 15:00,Winter,0,47.799999999999997,102.8,104,
LGR,3/9/2025 16:00,Winter,0,47.5,102.90000000000001,104,
LGR,3/9/2025 17:00,Winter,0,47.200000000000003,102.8,104,
LGR,3/9/2025 18:00,Winter,0,47.399999999999999,102.8,104,
LGR,3/9/2025 19:00,Winter,0,48.200000000000003,102.7,104,
LGR,3/9/2025 20:00,Winter,0,48.100000000000001,102.7,104,
LGR,3/9/2025 21:00,Winter,0,47.5,102.59999999999999,104,
LGR,3/9/2025 22:00,Winter,0,47.700000000000003,102.5,104,
LGR,3/9/2025 23:00,Winter,0,40.100000000000001,102.40000000000001,104,
LGR,3/10/2025 0:00,Winter,0,40,102.40000000000001,103,
LGR,3/10/2025 1:00,Winter,0,39.899999999999999,102.40000000000001,103,
LGR,3/10/2025 2:00,Winter,0,40,102.2,103,
LGR,3/10/2025 3:00,Winter,0,40.200000000000003,102.2,103,
LGR,3/10/2025 4:00,Winter,0,40.399999999999999,102.2,103,
LGR,3/10/2025 5:00,Winter,1.1000000000000001,50.100000000000001,102.09999999999999,103,
LGR,3/10/2025 6:00,Winter,8.5,58,104.09999999999999,103,
LGR,3/10/2025 7:00,Winter,8.4000000000000004,58.100000000000001,104.8,103,
LGR,3/10/2025 8:00,Winter,8.1999999999999993,58.200000000000003,105.2,103,
LGR,3/10/2025 9:00,Winter,8,57.299999999999997,105.3,103,
LGR,3/10/2025 10:00,Winter,0.20000000000000001,45.399999999999999,103.90000000000001,103,
LGR,3/10/2025 11:00,Winter,0,45.399999999999999,102.90000000000001,103,
LGR,3/10/2025 12:00,Winter,0,45.5,102.40000000000001,103,
LGR,3/10/2025 13:00,Winter,0,45,102.3,103,
LGR,3/10/2025 14:00,Winter,0,45.5,102.2,103,
LGR,3/10/2025 15:00,Winter,0,45.399999999999999,102.09999999999999,103,
LGR,3/10/2025 16:00,Winter,0,45.399999999999999,102.2,103,
LGR,3/10/2025 17:00,Winter,0,45.5,102.3,103,
LGR,3/10/2025 18:00,Winter,0,45.899999999999999,102.2,103,
LGR,3/10/2025 19:00,Winter,0,45.600000000000001,102.3,103,
LGR,3/10/2025 20:00,Winter,0,45.299999999999997,102.3,103,
LGR,3/10/2025 21:00,Winter,0,45.299999999999997,102.40000000000001,103,
LGR,3/10/2025 22:00,Winter,0,45.399999999999999,102.40000000000001,103,
LGR,3/10/2025 23:00,Winter,0,45.299999999999997,102.40000000000001,103,
LGR,3/11/2025 0:00,Winter,0,44.899999999999999,102.40000000000001,104,
LGR,3/11/2025 1:00,Winter,0,31.100000000000001,102.3,104,
LGR,3/11/2025 2:00,Winter,0,30.100000000000001,102.40000000000001,104,
LGR,3/11/2025 3:00,Winter,0,30.300000000000001,102.40000000000001,104,
LGR,3/11/2025 4:00,Winter,0,30.699999999999999,102.40000000000001,104,
LGR,3/11/2025 5:00,Winter,1.2,41.5,102.5,104,
LGR,3/11/2025 6:00,Winter,8.4000000000000004,58.5,104.2,104,
LGR,3/11/2025 7:00,Winter,8.4000000000000004,57.700000000000003,105.2,104,
LGR,3/11/2025 8:00,Winter,8.3000000000000007,56.299999999999997,105.5,104,
LGR,3/11/2025 9:00,Winter,8.0999999999999996,51.5,105.90000000000001,104,
LGR,3/11/2025 10:00,Winter,0.10000000000000001,43.299999999999997,104.8,104,
LGR,3/11/2025 11:00,Winter,0,43.100000000000001,103.59999999999999,104,
LGR,3/11/2025 12:00,Winter,0,43.5,103.3,104,
LGR,3/11/2025 13:00,Winter,0,43.5,103.09999999999999,104,
LGR,3/11/2025 14:00,Winter,0,43.799999999999997,103.09999999999999,104,
LGR,3/11/2025 15:00,Winter,0,43.399999999999999,103.2,104,
LGR,3/11/2025 16:00,Winter,0,43.299999999999997,103.2,104,
LGR,3/11/2025 17:00,Winter,0,43.799999999999997,103.2,104,
LGR,3/11/2025 18:00,Winter,0,48.100000000000001,103.09999999999999,104,
LGR,3/11/2025 19:00,Winter,0,48.5,103.2,104,
LGR,3/11/2025 20:00,Winter,0,48.200000000000003,103.2,104,
LGR,3/11/2025 21:00,Winter,0,47.700000000000003,103.3,104,
LGR,3/11/2025 22:00,Winter,0,31,103.3,104,
LGR,3/11/2025 23:00,Winter,0,29.800000000000001,103.2,104,
LGR,3/12/2025 0:00,Winter,0,29.800000000000001,103.3,105,
LGR,3/12/2025 1:00,Winter,0,29.600000000000001,103.3,105,
LGR,3/12/2025 2:00,Winter,0,29.899999999999999,103.3,105,
LGR,3/12/2025 3:00,Winter,0,29.899999999999999,103.3,105,
LGR,3/12/2025 4:00,Winter,0,30.100000000000001,103.3,105,
LGR,3/12/2025 5:00,Winter,1.1000000000000001,32.100000000000001,103.2,105,
LGR,3/12/2025 6:00,Winter,9.5,49.799999999999997,105.09999999999999,105,
LGR,3/12/2025 7:00,Winter,9.5,58.600000000000001,106.59999999999999,105,
LGR,3/12/2025 8:00,Winter,9.5,58.700000000000003,106.90000000000001,105,
LGR,3/12/2025 9:00,Winter,9.1999999999999993,59.299999999999997,106.7,105,
LGR,3/12/2025 10:00,Winter,0.40000000000000002,48.899999999999999,105.3,105,
LGR,3/12/2025 11:00,Winter,0,49.100000000000001,104.5,105,
LGR,3/12/2025 12:00,Winter,0,50,104,105,
LGR,3/12/2025 13:00,Winter,0,49.899999999999999,103.8,105,
LGR,3/12/2025 14:00,Winter,0,49.899999999999999,103.90000000000001,105,
LGR,3/12/2025 15:00,Winter,0,49.100000000000001,104,105,
LGR,3/12/2025 16:00,Winter,0,49.200000000000003,104.2,105,
LGR,3/12/2025 17:00,Winter,0,49.200000000000003,104.09999999999999,105,
LGR,3/12/2025 18:00,Winter,0,49.600000000000001,104.40000000000001,105,
LGR,3/12/2025 19:00,Winter,0,48.899999999999999,104.3,105,
LGR,3/12/2025 20:00,Winter,0,50,104.3,105,
LGR,3/12/2025 21:00,Winter,0,50.200000000000003,104.40000000000001,105,
LGR,3/12/2025 22:00,Winter,0,50.600000000000001,104.40000000000001,105,
LGR,3/12/2025 23:00,Winter,0,50.799999999999997,104.5,105,
LGR,3/13/2025 0:00,Winter,0,50.299999999999997,104.59999999999999,105,
LGR,3/13/2025 1:00,Winter,0,50.299999999999997,104.7,105,
LGR,3/13/2025 2:00,Winter,0,50.5,104.7,105,
LGR,3/13/2025 3:00,Winter,0,50.600000000000001,104.7,105,
LGR,3/13/2025 4:00,Winter,0,50.5,104.7,105,
LGR,3/13/2025 5:00,Winter,0.20000000000000001,51.799999999999997,104.59999999999999,105,
LGR,3/13/2025 6:00,Winter,8.4000000000000004,64,105.7,105,
LGR,3/13/2025 7:00,Winter,8.1999999999999993,64.599999999999994,106.2,105,
LGR,3/13/2025 8:00,Winter,8,63.899999999999999,106.3,105,
LGR,3/13/2025 9:00,Winter,7.5999999999999996,63.899999999999999,106.5,105,
LGR,3/13/2025 10:00,Winter,0,51,105.3,105,
LGR,3/13/2025 11:00,Winter,0,50.600000000000001,104.5,105,
LGR,3/13/2025 12:00,Winter,0,50.600000000000001,104.3,105,
LGR,3/13/2025 13:00,Winter,0,44.899999999999999,104.09999999999999,105,
LGR,3/13/2025 14:00,Winter,0,44.700000000000003,104.09999999999999,105,
LGR,3/13/2025 15:00,Winter,0,45.200000000000003,103.90000000000001,105,
LGR,3/13/2025 16:00,Winter,0,44.700000000000003,103.8,105,
LGR,3/13/2025 17:00,Winter,0,45.200000000000003,103.8,105,
LGR,3/13/2025 18:00,Winter,0,59.5,103.90000000000001,105,
LGR,3/13/2025 19:00,Winter,0,59.700000000000003,103.7,105,
LGR,3/13/2025 20:00,Winter,0,57.899999999999999,103.5,105,
LGR,3/13/2025 21:00,Winter,0,54.299999999999997,103.59999999999999,105,
LGR,3/13/2025 22:00,Winter,0,54,103.3,105,
LGR,3/13/2025 23:00,Winter,0,53.600000000000001,103.3,105,
LGR,3/14/2025 0:00,Winter,0,53.299999999999997,103.09999999999999,104,
LGR,3/14/2025 1:00,Winter,0,39.700000000000003,103,104,
LGR,3/14/2025 2:00,Winter,0,39,103,104,
LGR,3/14/2025 3:00,Winter,0,39.5,103,104,
LGR,3/14/2025 4:00,Winter,0,43.700000000000003,103,104,
LGR,3/14/2025 5:00,Winter,0.20000000000000001,43.899999999999999,103,104,
LGR,3/14/2025 6:00,Winter,7.9000000000000004,56.200000000000003,104.5,104,
LGR,3/14/2025 7:00,Winter,7.7999999999999998,64.799999999999997,105.3,104,
LGR,3/14/2025 8:00,Winter,7.7999999999999998,65.799999999999997,105.5,104,
LGR,3/14/2025 9:00,Winter,7.4000000000000004,65.299999999999997,105.8,104,
LGR,3/14/2025 10:00,Winter,0,49.399999999999999,104.59999999999999,104,
LGR,3/14/2025 11:00,Winter,0,48.299999999999997,104,104,
LGR,3/14/2025 12:00,Winter,0,48.299999999999997,103.7,104,
LGR,3/14/2025 13:00,Winter,0,48,103.7,104,
LGR,3/14/2025 14:00,Winter,0,48.200000000000003,103.7,104,
LGR,3/14/2025 15:00,Winter,0,48.5,103.59999999999999,104,
LGR,3/14/2025 16:00,Winter,0,56.899999999999999,103.8,104,
LGR,3/14/2025 17:00,Winter,0,58.200000000000003,103.5,104,
LGR,3/14/2025 18:00,Winter,0,58.5,103.5,104,
LGR,3/14/2025 19:00,Winter,0,58.100000000000001,103.5,104,
LGR,3/14/2025 20:00,Winter,0,57.899999999999999,103.3,104,
LGR,3/14/2025 21:00,Winter,0,48.799999999999997,103.40000000000001,104,
LGR,3/14/2025 22:00,Winter,0,43.700000000000003,103.3,104,
LGR,3/14/2025 23:00,Winter,0,43.399999999999999,103.09999999999999,104,
LGR,3/15/2025 0:00,Winter,0,43.399999999999999,103.09999999999999,104,
LGR,3/15/2025 1:00,Winter,0,43.399999999999999,103,104,
LGR,3/15/2025 2:00,Winter,0,43.799999999999997,103.09999999999999,104,
LGR,3/15/2025 3:00,Winter,0,43.899999999999999,103.09999999999999,104,
LGR,3/15/2025 4:00,Winter,0,48.5,103,104,
LGR,3/15/2025 5:00,Winter,0.20000000000000001,49.100000000000001,103,104,
LGR,3/15/2025 6:00,Winter,7.5999999999999996,55.899999999999999,104.40000000000001,104,
LGR,3/15/2025 7:00,Winter,7.7000000000000002,51.700000000000003,105.5,104,
LGR,3/15/2025 8:00,Winter,7.7000000000000002,51.299999999999997,105.8,104,
LGR,3/15/2025 9:00,Winter,7.5,51.299999999999997,106.09999999999999,104,
LGR,3/15/2025 10:00,Winter,0,43.799999999999997,104.7,104,
LGR,3/15/2025 11:00,Winter,0,48.5,103.5,104,
LGR,3/15/2025 12:00,Winter,0,48.600000000000001,102.90000000000001,104,
LGR,3/15/2025 13:00,Winter,0,48.299999999999997,102.7,104,
LGR,3/15/2025 14:00,Winter,0,48.200000000000003,102.7,104,
LGR,3/15/2025 15:00,Winter,0,48.399999999999999,102.5,104,
LGR,3/15/2025 16:00,Winter,0,48.200000000000003,102.3,104,
LGR,3/15/2025 17:00,Winter,0,48.600000000000001,102.09999999999999,104,
LGR,3/15/2025 18:00,Winter,0,49.700000000000003,102,104,
LGR,3/15/2025 19:00,Winter,0,58.200000000000003,102,104,
LGR,3/15/2025 20:00,Winter,0,57.899999999999999,102,104,
LGR,3/15/2025 21:00,Winter,0,47.600000000000001,102,104,
LGR,3/15/2025 22:00,Winter,0,45.299999999999997,102,104,
LGR,3/15/2025 23:00,Winter,0,45.200000000000003,102.09999999999999,104,
LGR,3/16/2025 0:00,Winter,0,44.899999999999999,102.09999999999999,104,
LGR,3/16/2025 1:00,Winter,0,45.100000000000001,102.09999999999999,104,
LGR,3/16/2025 2:00,Winter,0,45.100000000000001,102.2,104,
LGR,3/16/2025 3:00,Winter,0,44.799999999999997,102.3,104,
LGR,3/16/2025 4:00,Winter,0,44.899999999999999,102.5,104,
LGR,3/16/2025 5:00,Winter,0.20000000000000001,46.200000000000003,102.5,104,
LGR,3/16/2025 6:00,Winter,7.5999999999999996,51.399999999999999,104,104,
LGR,3/16/2025 7:00,Winter,7.5999999999999996,51.100000000000001,105.3,104,
LGR,3/16/2025 8:00,Winter,7.5,51.100000000000001,105.7,104,
LGR,3/16/2025 9:00,Winter,7.4000000000000004,51.100000000000001,105.8,104,
LGR,3/16/2025 10:00,Winter,0,43.5,104.2,104,
LGR,3/16/2025 11:00,Winter,0,43.799999999999997,103.2,104,
